rating_id,user_id,anime_id,rating
3042,154,92,4.5
3043,16,30,5.0
3044,182,117,4.5
3045,79,32,3.5
3046,11,112,5.0
3047,484,28,5.0
3048,179,69,4.0
3049,462,36,4.5
3050,77,8,4.0
3051,54,1,4.0
3052,101,130,5.0
3053,76,121,4.5
3054,300,103,5.0
3055,287,124,4.5
3056,231,26,4.5
3057,376,68,4.5
3058,207,26,4.5
3059,462,61,5.0
3060,227,121,3.0
3061,45,80,4.5
3062,358,61,4.0
3063,335,32,5.0
3064,450,99,5.0
3065,31,57,4.0
3066,217,35,4.5
3067,402,109,4.0
3068,54,27,5.0
3069,164,1,4.5
3070,124,85,5.0
3071,205,56,4.5
3072,248,40,4.5
3073,80,18,4.0
3074,109,126,5.0
3075,38,56,5.0
3076,79,76,5.0
3077,80,126,5.0
3078,8,59,3.5
3079,204,23,5.0
3080,90,128,4.0
3081,326,77,4.5
3082,494,47,5.0
3083,6,14,5.0
3084,167,131,5.0
3085,239,122,5.0
3086,185,68,5.0
3087,247,9,5.0
3088,337,117,4.5
3089,102,57,3.0
3090,64,123,4.0
3091,52,116,5.0
3092,22,111,5.0
3093,154,41,5.0
3094,60,69,5.0
3095,74,76,5.0
3096,369,92,3.5
3097,1,150,4.5
3098,195,108,3.5
3099,155,114,4.5
3100,426,82,4.0
3101,392,75,4.0
3102,492,57,4.5
3103,414,99,5.0
3104,436,55,4.5
3105,382,74,4.5
3106,316,1,5.0
3107,150,83,5.0
3108,35,121,4.5
3109,290,78,5.0
3110,481,133,4.5
3111,214,114,4.5
3112,286,58,5.0
3113,46,68,4.5
3114,62,94,4.5
3115,120,70,5.0
3116,66,93,5.0
3117,398,103,5.0
3118,28,16,4.5
3119,138,77,5.0
3120,191,52,4.5
3121,335,7,4.0
3122,478,98,3.5
3123,486,16,4.0
3124,320,119,4.5
3125,357,100,5.0
3126,123,110,4.5
3127,396,60,4.5
3128,417,51,4.5
3129,192,114,5.0
3130,424,108,5.0
3131,339,20,5.0
3132,197,116,5.0
3133,257,49,4.5
3134,479,64,4.0
3135,270,11,5.0
3136,249,83,5.0
3137,451,24,5.0
3138,302,74,5.0
3139,330,66,5.0
3140,76,125,4.5
3141,142,5,4.0
3142,36,116,4.5
3143,11,10,4.0
3144,361,104,5.0
3145,145,116,5.0
3146,398,6,5.0
3147,234,115,5.0
3148,96,119,5.0
3149,416,86,4.5
3150,387,32,5.0
3151,238,49,4.0
3152,147,131,3.5
3153,170,8,5.0
3154,157,65,4.5
3155,499,88,4.0
3156,223,107,4.0
3157,159,75,5.0
3158,351,41,4.5
3159,17,133,5.0
3160,197,123,4.5
3161,20,97,4.5
3162,68,27,5.0
3163,40,1,5.0
3164,154,56,4.0
3165,214,89,5.0
3166,224,109,4.0
3167,462,50,4.5
3168,151,117,4.5
3169,487,52,5.0
3170,396,112,5.0
3171,394,62,4.5
3172,482,69,4.0
3173,423,27,4.0
3174,252,48,4.0
3175,474,30,4.5
3176,171,100,5.0
3177,158,101,5.0
3178,62,115,4.5
3179,368,96,5.0
3180,1,37,4.0
3181,259,66,4.0
3182,257,60,5.0
3183,232,34,5.0
3184,352,7,5.0
3185,26,22,5.0
3186,118,98,4.5
3187,317,80,5.0
3188,90,59,4.5
3189,463,47,5.0
3190,214,43,4.5
3191,60,75,4.5
3192,179,134,5.0
3193,424,9,4.5
3194,334,127,4.5
3195,162,124,5.0
3196,137,26,5.0
3197,249,16,5.0
3198,41,7,5.0
3199,288,108,5.0
3200,44,128,3.5
3201,76,118,5.0
3202,370,77,4.5
3203,138,23,5.0
3204,115,55,4.5
3205,87,36,4.5
3206,273,133,4.5
3207,211,34,4.5
3208,354,72,5.0
3209,228,128,2.0
3210,179,109,4.0
3211,453,9,5.0
3212,401,9,4.5
3213,323,35,3.5
3214,298,43,4.0
3215,226,29,5.0
3216,123,73,3.5
3217,223,129,5.0
3218,69,70,5.0
3219,308,3,5.0
3220,237,80,4.5
3221,239,90,4.5
3222,231,121,4.5
3223,242,65,5.0
3224,147,38,5.0
3225,229,122,4.0
3226,13,82,5.0
3227,36,121,3.5
3228,357,55,5.0
3229,242,108,5.0
3230,386,63,5.0
3231,99,95,4.5
3232,495,65,4.0
3233,427,82,4.5
3234,270,40,4.5
3235,232,84,4.5
3236,183,41,4.5
3237,337,96,5.0
3238,213,83,4.5
3239,44,48,5.0
3240,22,65,5.0
3241,26,57,4.5
3242,208,60,5.0
3243,184,74,5.0
3244,173,108,4.0
3245,362,66,5.0
3246,378,42,5.0
3247,195,34,4.0
3248,436,73,2.5
3249,206,33,5.0
3250,287,103,5.0
3251,47,4,5.0
3252,19,74,5.0
3253,290,76,4.0
3254,97,50,4.5
3255,428,126,4.0
3256,421,33,5.0
3257,141,2,4.0
3258,218,49,5.0
3259,153,4,5.0
3260,314,102,5.0
3261,8,82,4.0
3262,331,16,3.5
3263,242,58,5.0
3264,163,86,5.0
3265,458,78,5.0
3266,277,31,4.5
3267,258,132,3.5
3268,495,85,5.0
3269,162,133,4.5
3270,210,35,3.5
3271,219,45,5.0
3272,261,23,4.5
3273,32,93,3.5
3274,428,84,4.5
3275,176,52,5.0
3276,19,64,5.0
3277,447,27,4.0
3278,370,89,4.5
3279,478,90,4.0
3280,58,98,5.0
3281,347,8,5.0
3282,482,99,4.5
3283,458,58,4.5
3284,403,2,4.5
3285,14,17,4.0
3286,309,37,5.0
3287,309,96,5.0
3288,392,121,5.0
3289,6,90,4.0
3290,397,128,2.5
3291,493,118,5.0
3292,124,103,5.0
3293,405,31,5.0
3294,399,130,5.0
3295,444,77,5.0
3296,255,42,5.0
3297,281,131,4.0
3298,380,60,4.0
3299,217,87,4.0
3300,92,110,5.0
3301,312,66,4.0
3302,76,110,4.5
3303,142,107,4.5
3304,72,76,4.0
3305,419,98,4.5
3306,426,26,3.5
3307,47,17,4.0
3308,250,129,4.0
3309,136,53,5.0
3310,142,51,5.0
3311,322,68,4.5
3312,433,40,4.5
3313,55,21,4.5
3314,48,103,3.5
3315,244,49,4.5
3316,32,60,5.0
3317,189,61,5.0
3318,21,128,2.5
3319,13,106,3.0
3320,278,114,4.0
3321,288,4,4.5
3322,439,91,4.5
3323,95,132,4.0
3324,165,19,4.5
3325,206,50,4.5
3326,224,6,5.0
3327,280,64,5.0
3328,109,111,5.0
3329,465,127,4.0
3330,149,59,5.0
3331,399,98,5.0
3332,472,126,5.0
3333,60,5,5.0
3334,86,23,5.0
3335,450,100,4.5
3336,137,56,5.0
3337,398,56,5.0
3338,231,28,5.0
3339,287,75,5.0
3340,194,112,5.0
3341,410,115,5.0
3342,49,129,5.0
3343,148,86,5.0
3344,452,88,3.0
3345,69,99,5.0
3346,52,130,5.0
3347,451,20,4.0
3348,165,39,5.0
3349,168,66,4.5
3350,395,34,5.0
3351,316,79,4.5
3352,28,131,5.0
3353,182,69,4.5
3354,80,43,4.5
3355,373,108,5.0
3356,489,68,5.0
3357,29,14,4.5
3358,84,22,5.0
3359,157,6,4.5
3360,182,129,5.0
3361,207,8,5.0
3362,465,11,5.0
3363,136,46,4.5
3364,312,129,4.5
3365,31,36,3.5
3366,277,9,5.0
3367,323,25,5.0
3368,486,9,4.0
3369,160,68,4.0
3370,408,12,5.0
3371,479,19,5.0
3372,390,18,5.0
3373,133,45,5.0
3374,164,40,5.0
3375,240,84,4.5
3376,494,104,5.0
3377,95,112,4.5
3378,119,6,5.0
3379,6,80,5.0
3380,20,115,4.5
3381,258,33,5.0
3382,319,34,3.5
3383,312,72,4.0
3384,243,69,5.0
3385,113,37,4.5
3386,104,107,4.5
3387,36,48,5.0
3388,160,57,4.5
3389,58,20,4.0
3390,305,18,4.5
3391,219,16,4.5
3392,299,93,5.0
3393,380,51,4.5
3394,145,31,4.0
3395,345,73,3.5
3396,459,96,5.0
3397,481,62,5.0
3398,423,51,4.0
3399,323,112,4.5
3400,126,79,4.0
3401,21,60,5.0
3402,471,101,5.0
3403,405,21,5.0
3404,33,6,4.5
3405,451,82,5.0
3406,324,91,5.0
3407,30,57,4.5
3408,219,49,4.5
3409,175,2,4.0
3410,490,106,5.0
3411,290,87,4.0
3412,470,120,5.0
3413,403,88,5.0
3414,16,16,5.0
3415,161,105,3.5
3416,309,125,5.0
3417,154,63,5.0
3418,360,123,5.0
3419,261,46,5.0
3420,318,25,4.0
3421,266,35,3.0
3422,468,78,3.5
3423,75,124,4.5
3424,482,132,2.5
3425,369,18,4.0
3426,442,69,4.0
3427,66,6,5.0
3428,229,10,4.5
3429,123,54,4.0
3430,83,43,5.0
3431,375,107,4.5
3432,125,133,4.5
3433,106,67,3.5
3434,299,56,5.0
3435,226,97,5.0
3436,150,55,5.0
3437,146,134,5.0
3438,12,19,4.0
3439,322,83,5.0
3440,21,7,5.0
3441,334,86,5.0
3442,271,102,4.5
3443,298,44,5.0
3444,418,23,3.5
3445,405,99,4.0
3446,322,118,5.0
3447,72,40,4.5
3448,113,117,5.0
3449,285,60,4.0
3450,450,23,4.0
3451,481,58,5.0
3452,309,54,5.0
3453,207,54,5.0
3454,396,76,4.5
3455,392,77,4.5
3456,423,38,4.5
3457,382,129,5.0
3458,183,133,4.0
3459,97,52,4.5
3460,77,74,5.0
3461,66,60,4.5
3462,20,67,4.5
3463,375,88,4.0
3464,430,10,4.5
3465,71,77,4.0
3466,321,97,5.0
3467,315,49,5.0
3468,120,14,4.5
3469,349,39,5.0
3470,92,52,5.0
3471,271,116,5.0
3472,391,77,5.0
3473,175,110,5.0
3474,172,15,4.5
3475,461,87,4.0
3476,331,91,5.0
3477,79,21,4.5
3478,87,90,4.5
3479,496,97,4.5
3480,242,57,5.0
3481,334,96,4.5
3482,318,11,4.5
3483,324,95,4.0
3484,113,118,5.0
3485,98,62,4.5
3486,96,1,4.0
3487,138,127,4.5
3488,2,129,4.0
3489,52,52,4.0
3490,37,107,5.0
3491,132,71,4.0
3492,498,48,4.5
3493,105,79,4.0
3494,239,29,5.0
3495,124,41,5.0
3496,91,110,5.0
3497,394,67,3.5
3498,442,10,5.0
3499,35,45,4.5
3500,155,36,4.0
3501,221,52,5.0
3502,245,107,5.0
3503,416,1,5.0
3504,120,29,4.0
3505,169,113,5.0
3506,139,124,5.0
3507,54,20,5.0
3508,268,59,4.5
3509,472,132,3.0
3510,277,77,5.0
3511,381,37,4.0
3512,195,73,3.5
3513,449,118,4.0
3514,183,48,5.0
3515,196,63,5.0
3516,386,27,4.5
3517,88,41,4.5
3518,449,27,5.0
3519,338,79,4.0
3520,293,90,4.5
3521,228,130,5.0
3522,300,61,4.5
3523,437,35,3.5
3524,73,74,4.0
3525,451,45,5.0
3526,265,113,4.0
3527,423,134,5.0
3528,273,119,5.0
3529,206,20,3.5
3530,227,132,3.0
3531,222,13,5.0
3532,416,130,5.0
3533,225,13,5.0
3534,146,88,4.0
3535,458,26,3.5
3536,435,121,5.0
3537,290,13,4.0
3538,421,40,4.5
3539,50,63,5.0
3540,47,62,4.0
3541,271,127,5.0
3542,63,93,4.0
3543,367,30,4.5
3544,182,68,5.0
3545,92,79,4.5
3546,353,104,5.0
3547,87,89,5.0
3548,141,14,4.5
3549,414,75,4.5
3550,440,21,5.0
3551,119,75,5.0
3552,145,48,4.5
3553,265,71,5.0
3554,395,100,3.0
3555,153,27,4.5
3556,441,61,4.5
3557,319,29,4.5
3558,67,78,4.5
3559,187,61,5.0
3560,441,43,4.0
3561,330,117,4.5
3562,443,104,4.5
3563,270,45,5.0
3564,2,110,4.0
3565,179,103,4.5
3566,443,90,5.0
3567,292,57,3.5
3568,409,116,4.0
3569,475,83,4.5
3570,33,37,4.0
3571,227,10,3.5
3572,98,120,4.5
3573,464,87,5.0
3574,280,97,4.0
3575,243,36,4.5
3576,186,51,5.0
3577,249,107,5.0
3578,455,128,3.5
3579,388,13,5.0
3580,20,121,3.0
3581,315,121,4.0
3582,350,131,4.0
3583,179,79,5.0
3584,360,39,4.0
3585,238,55,4.5
3586,23,62,4.5
3587,210,31,4.5
3588,387,6,5.0
3589,349,91,4.5
3590,254,76,4.5
3591,200,125,4.5
3592,259,59,5.0
3593,127,98,4.0
3594,472,50,4.0
3595,93,17,4.0
3596,4,80,4.0
3597,20,109,4.5
3598,293,122,4.5
3599,138,48,5.0
3600,310,110,5.0
3601,56,125,5.0
3602,15,8,4.5
3603,345,97,5.0
3604,113,85,5.0
3605,83,71,3.5
3606,454,36,5.0
3607,344,28,5.0
3608,322,100,3.5
3609,325,4,5.0
3610,290,92,4.5
3611,89,122,4.5
3612,17,44,4.0
3613,355,131,5.0
3614,195,54,5.0
3615,197,49,5.0
3616,370,91,5.0
3617,99,2,5.0
3618,134,12,5.0
3619,184,106,4.5
3620,486,126,5.0
3621,362,59,3.5
3622,374,80,4.5
3623,108,76,5.0
3624,33,55,4.5
3625,274,36,4.0
3626,489,128,2.5
3627,269,72,5.0
3628,231,115,5.0
3629,259,52,5.0
3630,73,15,3.5
3631,204,18,3.5
3632,499,17,3.5
3633,287,24,5.0
3634,340,36,4.5
3635,486,98,5.0
3636,257,51,5.0
3637,392,47,5.0
3638,494,133,4.5
3639,261,47,5.0
3640,32,123,5.0
3641,242,48,5.0
3642,297,90,5.0
3643,69,58,4.0
3644,208,115,4.5
3645,346,108,4.0
3646,239,111,5.0
3647,456,93,4.5
3648,16,97,4.0
3649,8,125,4.5
3650,254,45,5.0
3651,371,81,4.0
3652,323,74,5.0
3653,94,114,4.5
3654,49,83,4.0
3655,19,81,4.5
3656,489,28,4.5
3657,345,1,4.0
3658,149,91,5.0
3659,426,1,4.0
3660,396,1,4.0
3661,353,35,3.5
3662,26,21,5.0
3663,494,126,5.0
3664,1,82,5.0
3665,137,22,4.5
3666,23,54,3.5
3667,101,107,5.0
3668,474,31,5.0
3669,447,51,5.0
3670,338,6,4.0
3671,172,110,5.0
3672,442,23,5.0
3673,190,51,5.0
3674,175,13,4.5
3675,245,34,4.0
3676,111,83,3.5
3677,80,25,5.0
3678,485,108,5.0
3679,187,75,5.0
3680,39,117,4.5
3681,490,15,4.5
3682,141,127,5.0
3683,60,116,4.5
3684,414,61,5.0
3685,497,4,5.0
3686,295,132,3.5
3687,254,71,5.0
3688,109,37,4.5
3689,287,94,5.0
3690,364,39,3.5
3691,381,118,4.0
3692,314,118,5.0
3693,249,111,3.5
3694,492,129,4.0
3695,257,6,4.5
3696,429,93,4.5
3697,235,84,5.0
3698,136,99,4.5
3699,121,51,4.0
3700,249,1,5.0
3701,213,104,3.5
3702,433,77,4.5
3703,171,58,5.0
3704,446,129,5.0
3705,192,8,5.0
3706,326,13,4.5
3707,157,17,4.5
3708,386,6,4.5
3709,76,25,5.0
3710,382,92,5.0
3711,175,38,4.5
3712,447,114,4.0
3713,229,110,4.0
3714,103,64,4.5
3715,164,97,3.5
3716,21,39,5.0
3717,301,96,4.5
3718,477,5,5.0
3719,239,40,4.0
3720,25,94,5.0
3721,94,13,5.0
3722,395,39,5.0
3723,315,133,4.5
3724,242,115,5.0
3725,432,108,5.0
3726,263,123,4.5
3727,220,32,4.0
3728,48,6,5.0
3729,445,91,5.0
3730,9,102,4.5
3731,12,7,4.5
3732,170,93,3.5
3733,229,80,5.0
3734,54,125,5.0
3735,12,73,3.0
3736,462,20,4.5
3737,421,62,4.5
3738,21,83,5.0
3739,478,72,5.0
3740,434,88,4.0
3741,259,101,4.0
3742,435,83,5.0
3743,292,28,4.5
3744,198,17,4.5
3745,416,41,3.5
3746,474,82,5.0
3747,33,84,5.0
3748,139,76,4.5
3749,48,111,4.5
3750,440,10,5.0
3751,338,25,5.0
3752,53,66,4.5
3753,350,124,4.0
3754,309,72,4.0
3755,203,116,4.5
3756,463,74,5.0
3757,214,103,4.0
3758,178,58,4.5
3759,105,98,4.0
3760,335,19,4.0
3761,48,16,5.0
3762,488,130,5.0
3763,239,33,5.0
3764,350,62,5.0
3765,286,9,4.5
3766,400,114,4.5
3767,419,5,5.0
3768,310,108,5.0
3769,23,42,5.0
3770,199,111,5.0
3771,113,128,2.5
3772,104,19,3.5
3773,490,25,5.0
3774,147,11,4.0
3775,311,55,5.0
3776,57,79,5.0
3777,243,46,5.0
3778,259,134,4.0
3779,244,75,4.5
3780,284,97,5.0
3781,443,51,5.0
3782,387,66,4.5
3783,70,43,5.0
3784,94,53,5.0
3785,330,88,4.5
3786,74,11,5.0
3787,396,50,5.0
3788,346,10,5.0
3789,189,101,5.0
3790,386,66,4.5
3791,478,130,4.0
3792,169,23,5.0
3793,422,131,4.0
3794,255,20,4.5
3795,332,10,4.5
3796,479,114,5.0
3797,197,122,4.0
3798,313,113,4.5
3799,494,40,4.0
3800,199,93,4.0
3801,114,46,4.5
3802,381,109,5.0
3803,231,69,4.5
3804,169,30,5.0
3805,94,71,5.0
3806,328,1,5.0
3807,120,107,5.0
3808,212,67,4.0
3809,337,12,4.5
3810,255,10,4.5
3811,19,19,5.0
3812,15,86,5.0
3813,77,20,3.0
3814,53,97,5.0
3815,19,54,5.0
3816,104,54,3.5
3817,195,4,5.0
3818,317,62,4.5
3819,369,4,4.5
3820,112,78,5.0
3821,290,43,5.0
3822,44,104,5.0
3823,139,99,5.0
3824,361,71,4.0
3825,11,21,5.0
3826,268,114,5.0
3827,192,31,4.5
3828,206,29,5.0
3829,417,52,5.0
3830,202,40,5.0
3831,149,54,4.0
3832,419,134,4.5
3833,402,114,5.0
3834,276,48,4.5
3835,341,97,5.0
3836,463,114,4.0
3837,463,89,5.0
3838,116,4,4.5
3839,270,21,5.0
3840,132,47,5.0
3841,325,18,4.5
3842,314,68,4.5
3843,104,126,4.5
3844,200,87,5.0
3845,179,99,5.0
3846,29,87,5.0
3847,414,46,5.0
3848,386,18,3.5
3849,159,82,4.0
3850,62,81,5.0
3851,108,80,5.0
3852,353,99,4.5
3853,349,86,5.0
3854,323,29,4.5
3855,404,55,4.5
3856,88,16,4.5
3857,416,44,4.5
3858,240,133,5.0
3859,152,115,4.0
3860,158,4,4.5
3861,274,34,4.5
3862,200,83,4.0
3863,298,130,5.0
3864,388,134,5.0
3865,26,20,5.0
3866,107,39,4.5
3867,130,22,5.0
3868,146,121,4.5
3869,152,104,5.0
3870,53,57,4.0
3871,307,124,5.0
3872,187,112,5.0
3873,452,121,4.5
3874,42,22,5.0
3875,455,24,4.5
3876,454,82,5.0
3877,28,53,5.0
3878,212,28,5.0
3879,323,31,5.0
3880,132,54,5.0
3881,484,118,5.0
3882,164,44,4.5
3883,477,116,5.0
3884,375,100,4.5
3885,12,37,5.0
3886,196,81,5.0
3887,292,77,5.0
3888,86,71,3.0
3889,303,10,5.0
3890,269,58,4.5
3891,33,133,4.0
3892,67,17,4.5
3893,14,31,5.0
3894,57,31,5.0
3895,49,74,4.0
3896,168,104,5.0
3897,126,5,5.0
3898,370,121,3.5
3899,443,34,4.5
3900,229,20,5.0
3901,477,35,4.0
3902,220,67,4.5
3903,296,57,3.5
3904,172,127,5.0
3905,306,97,4.5
3906,132,111,5.0
3907,491,30,5.0
3908,359,111,3.0
3909,197,11,4.5
3910,355,45,5.0
3911,234,108,4.5
3912,351,50,5.0
3913,413,52,4.0
3914,258,86,5.0
3915,457,87,5.0
3916,142,59,4.0
3917,51,24,5.0
3918,54,103,4.5
3919,73,73,3.0
3920,125,39,5.0
3921,31,83,4.5
3922,273,35,4.5
3923,309,91,5.0
3924,57,54,5.0
3925,136,9,5.0
3926,24,1,5.0
3927,477,114,5.0
3928,319,25,5.0
3929,355,2,4.0
3930,39,46,4.5
3931,268,63,4.5
3932,349,14,5.0
3933,68,32,4.5
3934,164,57,4.5
3935,242,38,4.0
3936,485,125,5.0
3937,324,105,5.0
3938,29,5,4.0
3939,480,117,4.0
3940,185,67,5.0
3941,77,70,5.0
3942,496,71,4.0
3943,488,82,5.0
3944,172,107,5.0
3945,438,76,5.0
3946,33,119,4.0
3947,170,96,3.0
3948,124,95,3.5
3949,208,116,4.0
3950,487,49,5.0
3951,247,109,4.5
3952,290,126,5.0
3953,210,38,4.5
3954,387,65,5.0
3955,273,69,4.0
3956,390,96,5.0
3957,124,46,5.0
3958,105,18,4.5
3959,54,16,5.0
3960,140,96,5.0
3961,77,131,4.0
3962,236,121,4.0
3963,480,43,3.5
3964,43,26,4.5
3965,245,108,5.0
3966,484,24,5.0
3967,343,10,4.5
3968,435,101,4.0
3969,168,85,5.0
3970,10,71,3.5
3971,152,96,5.0
3972,11,43,5.0
3973,395,117,4.5
3974,29,31,4.5
3975,94,106,4.5
3976,429,28,4.5
3977,305,82,5.0
3978,372,68,4.0
3979,239,92,4.5
3980,403,23,4.5
3981,276,101,4.0
3982,148,89,4.0
3983,490,54,5.0
3984,351,42,3.5
3985,78,55,5.0
3986,29,52,3.0
3987,226,120,5.0
3988,27,78,4.5
3989,497,31,4.0
3990,409,60,5.0
3991,456,21,5.0
3992,454,6,5.0
3993,4,55,4.5
3994,254,81,5.0
3995,473,89,4.0
3996,113,97,4.5
3997,309,121,5.0
3998,451,52,4.5
3999,221,32,4.0
4000,41,119,4.0
4001,51,11,4.0
4002,13,5,4.0
4003,53,92,4.5
4004,339,57,4.0
4005,151,5,4.5
4006,120,58,5.0
4007,244,24,5.0
4008,331,130,5.0
4009,489,107,4.0
4010,447,67,5.0
4011,116,77,3.5
4012,471,121,3.5
4013,250,85,4.0
4014,373,112,4.5
4015,43,15,4.5
4016,144,55,4.5
4017,434,79,5.0
4018,275,14,5.0
4019,181,65,4.5
4020,222,96,5.0
4021,296,33,5.0
4022,243,70,4.5
4023,74,2,5.0
4024,92,67,5.0
4025,41,71,5.0
4026,156,96,5.0
4027,245,102,4.0
4028,303,5,4.0
4029,464,126,5.0
4030,425,108,5.0
4031,185,86,5.0
4032,465,43,5.0
4033,296,22,5.0
4034,240,129,4.5
4035,445,75,5.0
4036,9,29,4.5
4037,297,38,4.0
4038,356,74,4.5
4039,336,114,5.0
4040,392,132,3.0
4041,182,12,5.0
4042,496,107,5.0
4043,288,68,4.5
4044,166,116,4.0
4045,454,64,5.0
4046,312,29,4.5
4047,85,12,4.0
4048,336,34,4.5
4049,245,101,5.0
4050,415,69,5.0
4051,255,6,4.5
4052,153,16,4.5
4053,127,113,4.5
4054,330,6,4.5
4055,197,78,5.0
4056,136,128,2.5
4057,64,66,5.0
4058,497,126,4.0
4059,319,7,5.0
4060,14,130,4.0
4061,480,46,5.0
4062,474,43,5.0
4063,170,121,4.0
4064,54,132,4.5
4065,188,11,5.0
4066,418,90,5.0
4067,272,124,4.0
4068,194,78,3.5
4069,260,21,4.5
4070,499,111,4.0
4071,342,62,4.5
4072,387,89,5.0
4073,87,4,5.0
4074,486,127,4.0
4075,294,14,5.0
4076,134,55,5.0
4077,75,48,5.0
4078,49,70,4.5
4079,339,131,5.0
4080,446,68,4.5
4081,477,41,5.0
4082,168,68,4.0
4083,145,74,5.0
4084,459,78,4.0
4085,45,94,5.0
4086,360,117,4.5
4087,298,64,5.0
4088,42,103,5.0
4089,300,51,5.0
4090,188,96,5.0
4091,220,83,3.5
4092,34,9,5.0
4093,226,61,4.0
4094,170,131,3.5
4095,292,113,5.0
4096,154,53,4.0
4097,294,95,4.5
4098,419,44,5.0
4099,192,72,4.5
4100,269,122,4.5
4101,268,130,5.0
4102,87,109,4.5
4103,185,8,4.5
4104,124,78,4.0
4105,336,75,4.0
4106,192,91,4.0
4107,222,110,5.0
4108,151,78,3.0
4109,119,1,4.5
4110,99,51,4.0
4111,36,10,4.5
4112,404,130,5.0
4113,331,29,5.0
4114,170,100,4.0
4115,68,25,4.0
4116,370,125,5.0
4117,267,47,5.0
4118,332,7,5.0
4119,484,47,5.0
4120,157,70,5.0
4121,249,13,5.0
4122,423,1,4.5
4123,464,2,5.0
4124,220,28,4.5
4125,268,83,5.0
4126,104,15,5.0
4127,103,5,5.0
4128,321,32,4.5
4129,47,68,5.0
4130,401,44,5.0
4131,470,100,4.5
4132,318,45,4.5
4133,72,92,4.5
4134,115,23,5.0
4135,270,109,4.5
4136,380,55,5.0
4137,167,83,5.0
4138,348,42,4.0
4139,248,77,5.0
4140,43,82,5.0
4141,288,65,5.0
4142,414,66,5.0
4143,93,65,5.0
4144,1,141,4.5
4145,44,92,5.0
4146,20,105,5.0
4147,284,120,4.5
4148,29,131,4.5
4149,224,31,5.0
4150,105,85,4.5
4151,137,90,4.5
4152,222,46,5.0
4153,465,117,5.0
4154,158,109,5.0
4155,170,63,4.5
4156,149,101,5.0
4157,208,102,4.5
4158,164,5,4.5
4159,322,127,4.5
4160,160,45,5.0
4161,153,107,3.0
4162,191,131,4.5
4163,411,105,3.0
4164,414,107,5.0
4165,194,129,5.0
4166,203,93,5.0
4167,169,115,4.5
4168,113,92,5.0
4169,415,49,4.5
4170,269,108,5.0
4171,443,86,5.0
4172,450,69,5.0
4173,308,4,5.0
4174,463,56,4.0
4175,471,40,4.5
4176,379,14,4.5
4177,204,82,5.0
4178,176,59,4.0
4179,172,92,5.0
4180,26,8,5.0
4181,352,112,4.5
4182,221,50,4.5
4183,339,90,5.0
4184,126,44,5.0
4185,493,15,5.0
4186,125,35,3.5
4187,95,101,4.5
4188,236,15,5.0
4189,223,76,5.0
4190,454,12,5.0
4191,394,87,5.0
4192,277,43,5.0
4193,335,17,4.0
4194,331,92,4.5
4195,162,40,5.0
4196,491,41,3.5
4197,258,64,5.0
4198,260,53,5.0
4199,401,100,4.0
4200,488,112,4.5
4201,188,126,5.0
4202,10,127,4.0
4203,427,6,3.5
4204,35,39,5.0
4205,111,134,5.0
4206,43,64,5.0
4207,402,124,3.5
4208,30,53,4.5
4209,56,129,5.0
4210,417,67,5.0
4211,409,106,4.5
4212,208,54,4.5
4213,341,119,3.5
4214,285,110,4.5
4215,497,129,4.5
4216,244,1,5.0
4217,104,101,4.5
4218,132,5,4.5
4219,213,2,4.5
4220,466,87,5.0
4221,35,56,4.5
4222,171,50,5.0
4223,313,66,4.0
4224,184,129,4.5
4225,320,52,4.5
4226,214,72,4.5
4227,92,28,4.5
4228,189,124,4.0
4229,496,119,4.0
4230,182,23,5.0
4231,244,13,4.0
4232,165,113,4.0
4233,151,123,4.5
4234,139,49,5.0
4235,57,56,5.0
4236,351,79,4.0
4237,114,40,4.5
4238,13,28,4.5
4239,340,124,5.0
4240,317,16,4.0
4241,148,26,4.5
4242,48,94,4.5
4243,270,44,4.0
4244,476,33,5.0
4245,236,48,3.5
4246,253,23,5.0
4247,184,98,5.0
4248,250,38,4.0
4249,117,5,5.0
4250,216,19,4.5
4251,470,106,3.5
4252,3,129,5.0
4253,32,112,4.5
4254,19,104,4.0
4255,166,36,5.0
4256,387,95,4.0
4257,253,43,4.5
4258,381,50,4.5
4259,334,110,4.0
4260,428,82,4.0
4261,95,33,5.0
4262,499,77,4.5
4263,487,4,4.0
4264,389,18,4.5
4265,159,130,5.0
4266,202,119,4.0
4267,208,104,5.0
4268,358,12,4.0
4269,70,130,4.0
4270,331,54,4.0
4271,127,16,4.5
4272,432,63,4.5
4273,85,101,3.5
4274,458,61,4.5
4275,74,1,4.5
4276,90,16,4.5
4277,152,60,4.5
4278,297,67,5.0
4279,296,130,3.5
4280,367,26,4.5
4281,345,111,5.0
4282,162,34,4.0
4283,298,118,4.0
4284,195,1,5.0
4285,179,59,4.5
4286,136,84,4.5
4287,327,131,5.0
4288,53,105,4.0
4289,269,125,5.0
4290,208,18,4.5
4291,35,102,4.0
4292,210,54,4.5
4293,138,46,5.0
4294,396,109,4.0
4295,425,132,4.0
4296,498,133,4.5
4297,250,68,4.5
4298,480,50,5.0
4299,159,25,4.5
4300,265,6,5.0
4301,484,120,5.0
4302,347,52,5.0
4303,377,106,5.0
4304,290,62,4.0
4305,57,41,5.0
4306,125,126,4.5
4307,30,40,3.5
4308,367,92,4.0
4309,379,77,4.5
4310,28,11,5.0
4311,47,79,4.5
4312,461,15,5.0
